production_order_id,factory_id,production_line,product_id,product_name,machine_id,operator_id,shift,planned_quantity,cycle_time_minutes,status
PO001998,F002,PL006,P006,Transmission Housing,M018,EMP000155,C,254,20,Completed
PO001999,F001,PL001,P001,Engine Block,M001,EMP000064,A,446,18,Completed
PO002000,F001,PL002,P002,Crankshaft,M005,EMP000154,C,334,15,Completed
PO002001,F001,PL003,P003,Cylinder Head,M007,EMP000286,A,356,16,Completed
PO002002,F002,PL004,P004,Fuel Pump,M011,EMP000373,B,499,12,Completed
PO002003,F002,PL005,P005,Hydraulic Pump,M014,EMP000369,B,322,14,Completed
PO002004,F002,PL006,P006,Transmission Housing,M018,EMP000272,C,252,20,Completed
PO002005,F001,PL001,P001,Engine Block,M001,EMP000001,A,450,18,Completed
PO002006,F001,PL002,P002,Crankshaft,M004,EMP000152,B,374,15,Completed
PO002007,F001,PL003,P003,Cylinder Head,M009,EMP000020,C,407,16,Completed
PO002008,F002,PL004,P004,Fuel Pump,M011,EMP000109,B,444,12,Completed
PO002009,F002,PL005,P005,Hydraulic Pump,M013,EMP000199,B,296,14,Completed
PO002010,F002,PL006,P006,Transmission Housing,M017,EMP000089,A,276,20,Completed
PO002011,F001,PL001,P001,Engine Block,M002,EMP000068,B,382,18,Completed
PO002012,F001,PL002,P002,Crankshaft,M006,EMP000206,C,317,15,Completed
PO002013,F001,PL003,P003,Cylinder Head,M007,EMP000038,B,400,16,Completed
PO002014,F002,PL004,P004,Fuel Pump,M011,EMP000265,C,414,12,Completed
PO002015,F002,PL005,P005,Hydraulic Pump,M014,EMP000314,C,340,14,Completed
PO002016,F002,PL006,P006,Transmission Housing,M017,EMP000157,B,284,20,Completed
PO002017,F001,PL001,P001,Engine Block,M002,EMP000065,B,432,18,Completed
PO002018,F001,PL002,P002,Crankshaft,M004,EMP000223,B,347,15,Completed
PO002019,F001,PL003,P003,Cylinder Head,M009,EMP000258,C,394,16,Completed
PO002020,F002,PL004,P004,Fuel Pump,M010,EMP000406,A,461,12,Completed
PO002021,F002,PL005,P005,Hydraulic Pump,M014,EMP000381,B,280,14,Completed
PO002022,F002,PL006,P006,Transmission Housing,M018,EMP000376,A,290,20,Completed
PO002023,F001,PL001,P001,Engine Block,M003,EMP000037,A,449,18,Completed
PO002024,F001,PL002,P002,Crankshaft,M005,EMP000326,B,356,15,Completed
PO002025,F001,PL003,P003,Cylinder Head,M009,EMP000201,A,404,16,Completed
PO002026,F002,PL004,P004,Fuel Pump,M012,EMP000400,A,433,12,Completed
PO002027,F002,PL005,P005,Hydraulic Pump,M014,EMP000234,B,283,14,Completed
PO002028,F002,PL006,P006,Transmission Housing,M018,EMP000227,B,287,20,Completed
PO002029,F001,PL001,P001,Engine Block,M001,EMP000309,A,430,18,Completed
PO002030,F001,PL002,P002,Crankshaft,M005,EMP000397,B,344,15,Completed
PO002031,F001,PL003,P003,Cylinder Head,M007,EMP000060,B,409,16,Completed
PO002032,F002,PL004,P004,Fuel Pump,M010,EMP000100,C,495,12,Completed
PO002033,F002,PL005,P005,Hydraulic Pump,M013,EMP000096,C,335,14,Completed
PO002034,F002,PL006,P006,Transmission Housing,M016,EMP000336,C,255,20,Completed
PO002035,F001,PL001,P001,Engine Block,M001,EMP000180,A,393,18,Completed
PO002036,F001,PL002,P002,Crankshaft,M004,EMP000252,A,329,15,Completed
PO002037,F001,PL003,P003,Cylinder Head,M009,EMP000226,A,381,16,Completed
PO002038,F002,PL004,P004,Fuel Pump,M010,EMP000364,A,415,12,Completed
PO002039,F002,PL005,P005,Hydraulic Pump,M015,EMP000138,C,335,14,Completed
PO002040,F002,PL006,P006,Transmission Housing,M016,EMP000243,C,288,20,Completed
PO002041,F001,PL001,P001,Engine Block,M001,EMP000081,B,421,18,Completed
PO002042,F001,PL002,P002,Crankshaft,M006,EMP000379,B,344,15,Completed
PO002043,F001,PL003,P003,Cylinder Head,M009,EMP000408,B,371,16,Completed
PO002044,F002,PL004,P004,Fuel Pump,M010,EMP000100,C,497,12,Completed
PO002045,F002,PL005,P005,Hydraulic Pump,M014,EMP000033,A,322,14,Completed
PO002046,F002,PL006,P006,Transmission Housing,M018,EMP000124,A,248,20,Completed
PO002047,F001,PL001,P001,Engine Block,M003,EMP000387,B,414,18,Completed
PO002048,F001,PL002,P002,Crankshaft,M006,EMP000019,C,308,15,Completed
PO002049,F001,PL003,P003,Cylinder Head,M008,EMP000385,C,386,16,Completed
PO002050,F002,PL004,P004,Fuel Pump,M010,EMP000268,A,458,12,Completed
PO002051,F002,PL005,P005,Hydraulic Pump,M015,EMP000095,B,338,14,Completed
PO002052,F002,PL006,P006,Transmission Housing,M017,EMP000184,A,284,20,Completed
PO002053,F001,PL001,P001,Engine Block,M001,EMP000293,A,446,18,Completed
PO002054,F001,PL002,P002,Crankshaft,M005,EMP000354,A,378,15,Completed
PO002055,F001,PL003,P003,Cylinder Head,M008,EMP000070,C,382,16,Completed
PO002056,F002,PL004,P004,Fuel Pump,M011,EMP000337,C,423,12,Completed
PO002057,F002,PL005,P005,Hydraulic Pump,M014,EMP000319,B,302,14,Completed
PO002058,F002,PL006,P006,Transmission Housing,M017,EMP000083,B,279,20,Completed
PO002059,F001,PL001,P001,Engine Block,M002,EMP000061,B,383,18,Completed
PO002060,F001,PL002,P002,Crankshaft,M005,EMP000375,B,330,15,Completed
PO002061,F001,PL003,P003,Cylinder Head,M009,EMP000262,B,383,16,Completed
PO002062,F002,PL004,P004,Fuel Pump,M011,EMP000259,B,435,12,Completed
PO002063,F002,PL005,P005,Hydraulic Pump,M013,EMP000247,C,288,14,Completed
PO002064,F002,PL006,P006,Transmission Housing,M018,EMP000193,A,254,20,Completed
PO002065,F001,PL001,P001,Engine Block,M003,EMP000368,A,394,18,Completed
PO002066,F001,PL002,P002,Crankshaft,M006,EMP000331,B,359,15,Completed
PO002067,F001,PL003,P003,Cylinder Head,M007,EMP000168,C,354,16,Completed
PO002068,F002,PL004,P004,Fuel Pump,M010,EMP000071,A,460,12,Completed
PO002069,F002,PL005,P005,Hydraulic Pump,M013,EMP000355,B,325,14,Completed
PO002070,F002,PL006,P006,Transmission Housing,M016,EMP000127,C,297,20,Completed
PO002071,F001,PL001,P001,Engine Block,M003,EMP000233,C,428,18,Completed
PO002072,F001,PL002,P002,Crankshaft,M005,EMP000289,B,366,15,Completed
PO002073,F001,PL003,P003,Cylinder Head,M008,EMP000386,C,407,16,Completed
PO002074,F002,PL004,P004,Fuel Pump,M010,EMP000334,A,450,12,Completed
PO002075,F002,PL005,P005,Hydraulic Pump,M015,EMP000121,A,292,14,Completed
PO002076,F002,PL006,P006,Transmission Housing,M016,EMP000136,B,292,20,Completed
PO002077,F001,PL001,P001,Engine Block,M002,EMP000190,A,440,18,Completed
PO002078,F001,PL002,P002,Crankshaft,M005,EMP000105,B,346,15,Completed
PO002079,F001,PL003,P003,Cylinder Head,M008,EMP000026,C,382,16,Completed
PO002080,F002,PL004,P004,Fuel Pump,M012,EMP000043,B,432,12,Completed
PO002081,F002,PL005,P005,Hydraulic Pump,M013,EMP000176,A,324,14,Completed
PO002082,F002,PL006,P006,Transmission Housing,M017,EMP000156,C,295,20,Completed
PO002083,F001,PL001,P001,Engine Block,M003,EMP000310,C,385,18,Completed
PO002084,F001,PL002,P002,Crankshaft,M006,EMP000087,A,372,15,Completed
PO002085,F001,PL003,P003,Cylinder Head,M008,EMP000292,B,381,16,Completed
PO002086,F002,PL004,P004,Fuel Pump,M012,EMP000120,B,465,12,Completed
PO002087,F002,PL005,P005,Hydraulic Pump,M015,EMP000096,A,329,14,Completed
PO002088,F002,PL006,P006,Transmission Housing,M017,EMP000327,B,279,20,Completed
PO002089,F001,PL001,P001,Engine Block,M002,EMP000012,A,440,18,Completed
PO002090,F001,PL002,P002,Crankshaft,M004,EMP000153,B,347,15,Completed
PO002091,F001,PL003,P003,Cylinder Head,M009,EMP000077,C,414,16,Completed
PO002092,F002,PL004,P004,Fuel Pump,M011,EMP000418,A,409,12,Completed
PO002093,F002,PL005,P005,Hydraulic Pump,M013,EMP000138,A,315,14,Completed
PO002094,F002,PL006,P006,Transmission Housing,M017,EMP000217,C,260,20,Completed
PO002095,F001,PL001,P001,Engine Block,M002,EMP000387,B,450,18,Completed
PO002096,F001,PL002,P002,Crankshaft,M006,EMP000154,B,354,15,Completed
PO002097,F001,PL003,P003,Cylinder Head,M008,EMP000277,C,382,16,Completed
PO002098,F002,PL004,P004,Fuel Pump,M012,EMP000290,B,466,12,Completed
PO002099,F002,PL005,P005,Hydraulic Pump,M014,EMP000415,A,293,14,Completed
PO002100,F002,PL006,P006,Transmission Housing,M016,EMP000052,C,248,20,Completed
PO002101,F001,PL001,P001,Engine Block,M001,EMP000118,B,444,18,Completed
PO002102,F001,PL002,P002,Crankshaft,M006,EMP000248,A,314,15,Completed
PO002103,F001,PL003,P003,Cylinder Head,M007,EMP000123,A,386,16,Completed
PO002104,F002,PL004,P004,Fuel Pump,M010,EMP000175,B,408,12,Completed
PO002105,F002,PL005,P005,Hydraulic Pump,M015,EMP000412,A,278,14,Completed
PO002106,F002,PL006,P006,Transmission Housing,M017,EMP000181,A,273,20,Completed
PO002107,F001,PL001,P001,Engine Block,M001,EMP000064,C,393,18,Completed
PO002108,F001,PL002,P002,Crankshaft,M004,EMP000379,C,314,15,Completed
PO002109,F001,PL003,P003,Cylinder Head,M008,EMP000198,A,375,16,Completed
PO002110,F002,PL004,P004,Fuel Pump,M010,EMP000278,B,494,12,Completed
PO002111,F002,PL005,P005,Hydraulic Pump,M014,EMP000005,A,288,14,Completed
PO002112,F002,PL006,P006,Transmission Housing,M018,EMP000280,A,293,20,Completed
PO002113,F001,PL001,P001,Engine Block,M001,EMP000358,C,364,18,Completed
PO002114,F001,PL002,P002,Crankshaft,M005,EMP000340,B,345,15,Completed
PO002115,F001,PL003,P003,Cylinder Head,M008,EMP000198,B,405,16,Completed
PO002116,F002,PL004,P004,Fuel Pump,M012,EMP000120,A,456,12,Completed
PO002117,F002,PL005,P005,Hydraulic Pump,M015,EMP000166,C,294,14,Completed
PO002118,F002,PL006,P006,Transmission Housing,M018,EMP000149,C,269,20,Completed
PO002119,F001,PL001,P001,Engine Block,M003,EMP000142,C,441,18,Completed
PO002120,F001,PL002,P002,Crankshaft,M005,EMP000282,C,371,15,Completed
PO002121,F001,PL003,P003,Cylinder Head,M009,EMP000032,B,404,16,Completed
PO002122,F002,PL004,P004,Fuel Pump,M011,EMP000171,C,461,12,Completed
PO002123,F002,PL005,P005,Hydraulic Pump,M013,EMP000319,B,283,14,Completed
PO002124,F002,PL006,P006,Transmission Housing,M017,EMP000240,B,263,20,Completed
PO002125,F001,PL001,P001,Engine Block,M002,EMP000078,B,379,18,Completed
PO002126,F001,PL002,P002,Crankshaft,M004,EMP000119,C,304,15,Completed
PO002127,F001,PL003,P003,Cylinder Head,M007,EMP000347,B,380,16,Completed
PO002128,F002,PL004,P004,Fuel Pump,M011,EMP000059,A,468,12,Completed
PO002129,F002,PL005,P005,Hydraulic Pump,M015,EMP000161,B,334,14,Completed
PO002130,F002,PL006,P006,Transmission Housing,M017,EMP000083,B,240,20,Completed
PO002131,F001,PL001,P001,Engine Block,M002,EMP000253,A,436,18,Completed
PO002132,F001,PL002,P002,Crankshaft,M004,EMP000046,B,374,15,Completed
PO002133,F001,PL003,P003,Cylinder Head,M007,EMP000020,C,388,16,Completed
PO002134,F002,PL004,P004,Fuel Pump,M011,EMP000043,A,450,12,Completed
PO002135,F002,PL005,P005,Hydraulic Pump,M013,EMP000005,B,321,14,Completed
PO002136,F002,PL006,P006,Transmission Housing,M016,EMP000072,A,256,20,Completed
PO002137,F001,PL001,P001,Engine Block,M002,EMP000371,A,440,18,Completed
PO002138,F001,PL002,P002,Crankshaft,M006,EMP000252,B,338,15,Completed
PO002139,F001,PL003,P003,Cylinder Head,M009,EMP000076,B,404,16,Completed
PO002140,F002,PL004,P004,Fuel Pump,M011,EMP000268,A,424,12,Completed
PO002141,F002,PL005,P005,Hydraulic Pump,M013,EMP000166,B,289,14,Completed
PO002142,F002,PL006,P006,Transmission Housing,M016,EMP000184,B,280,20,Completed
PO002143,F001,PL001,P001,Engine Block,M003,EMP000129,B,417,18,Completed
PO002144,F001,PL002,P002,Crankshaft,M006,EMP000256,A,366,15,Completed
PO002145,F001,PL003,P003,Cylinder Head,M008,EMP000317,A,338,16,Completed
PO002146,F002,PL004,P004,Fuel Pump,M010,EMP000290,A,468,12,Completed
PO002147,F002,PL005,P005,Hydraulic Pump,M013,EMP000412,B,285,14,Completed
PO002148,F002,PL006,P006,Transmission Housing,M017,EMP000344,C,248,20,Completed
PO002149,F001,PL001,P001,Engine Block,M002,EMP000255,A,361,18,Completed
PO002150,F001,PL002,P002,Crankshaft,M004,EMP000119,A,323,15,Completed
PO002151,F001,PL003,P003,Cylinder Head,M008,EMP000277,B,363,16,Completed
PO002152,F002,PL004,P004,Fuel Pump,M011,EMP000133,B,439,12,Completed
PO002153,F002,PL005,P005,Hydraulic Pump,M014,EMP000148,C,331,14,Completed
PO002154,F002,PL006,P006,Transmission Housing,M016,EMP000200,A,261,20,Completed
PO002155,F001,PL001,P001,Engine Block,M001,EMP000253,B,367,18,Completed
PO002156,F001,PL002,P002,Crankshaft,M005,EMP000397,C,313,15,Completed
PO002157,F001,PL003,P003,Cylinder Head,M008,EMP000244,A,359,16,Completed
PO002158,F002,PL004,P004,Fuel Pump,M011,EMP000270,A,448,12,Completed
PO002159,F002,PL005,P005,Hydraulic Pump,M013,EMP000234,B,303,14,Completed
PO002160,F002,PL006,P006,Transmission Housing,M017,EMP000164,C,255,20,Completed
PO002161,F001,PL001,P001,Engine Block,M001,EMP000064,B,385,18,Completed
PO002162,F001,PL002,P002,Crankshaft,M006,EMP000119,C,316,15,Completed
PO002163,F001,PL003,P003,Cylinder Head,M009,EMP000170,B,362,16,Completed
PO002164,F002,PL004,P004,Fuel Pump,M011,EMP000307,B,487,12,Completed
PO002165,F002,PL005,P005,Hydraulic Pump,M014,EMP000138,C,292,14,Completed
PO002166,F002,PL006,P006,Transmission Housing,M018,EMP000243,C,242,20,Completed
PO002167,F001,PL001,P001,Engine Block,M003,EMP000338,A,426,18,Completed
PO002168,F001,PL002,P002,Crankshaft,M005,EMP000397,C,365,15,Completed
PO002169,F001,PL003,P003,Cylinder Head,M008,EMP000383,B,361,16,Completed
PO002170,F002,PL004,P004,Fuel Pump,M010,EMP000135,A,485,12,Completed
PO002171,F002,PL005,P005,Hydraulic Pump,M013,EMP000254,C,302,14,Completed
PO002172,F002,PL006,P006,Transmission Housing,M017,EMP000104,A,260,20,Completed
PO002173,F001,PL001,P001,Engine Block,M001,EMP000042,C,395,18,Completed
PO002174,F001,PL002,P002,Crankshaft,M004,EMP000215,A,354,15,Completed
PO002175,F001,PL003,P003,Cylinder Head,M007,EMP000230,C,341,16,Completed
PO002176,F002,PL004,P004,Fuel Pump,M012,EMP000133,C,460,12,Completed
PO002177,F002,PL005,P005,Hydraulic Pump,M015,EMP000415,B,291,14,Completed
PO002178,F002,PL006,P006,Transmission Housing,M016,EMP000280,A,255,20,Completed
PO002179,F001,PL001,P001,Engine Block,M002,EMP000030,C,371,18,Completed
PO002180,F001,PL002,P002,Crankshaft,M006,EMP000130,C,347,15,Completed
PO002181,F001,PL003,P003,Cylinder Head,M007,EMP000002,B,343,16,Completed
PO002182,F002,PL004,P004,Fuel Pump,M012,EMP000189,C,419,12,Completed
PO002183,F002,PL005,P005,Hydraulic Pump,M015,EMP000066,A,285,14,Completed
PO002184,F002,PL006,P006,Transmission Housing,M017,EMP000136,B,254,20,Completed
PO002185,F001,PL001,P001,Engine Block,M003,EMP000118,B,442,18,Completed
PO002186,F001,PL002,P002,Crankshaft,M005,EMP000056,A,328,15,Completed
PO002187,F001,PL003,P003,Cylinder Head,M009,EMP000416,B,384,16,Completed
PO002188,F002,PL004,P004,Fuel Pump,M012,EMP000259,B,417,12,Completed
PO002189,F002,PL005,P005,Hydraulic Pump,M013,EMP000269,C,334,14,Completed
PO002190,F002,PL006,P006,Transmission Housing,M017,EMP000127,B,275,20,Completed
